reference,querry,ani,alignment_coverage,primary_cluster
P_ECSMB14103,P_SG451,0.830513,0.7361827560795873,0
P_distincta_ATCC700518,P_1131a,0.830519,0.6479250334672021,0
P_arctica_NECBIFX2020017,P_NBRC102222,0.830522,0.6714677640603567,0
P_NBRC12985,P_aliena_SW19,0.830522,0.6384022424667134,0
P_SR454,P_SR455,0.830523,0.44881889763779526,0
P_17a,P_distincta_ATCC700518,0.830528,0.6872778962331201,0
P_SG411,P_neustronica_PAMC28425,0.830532,0.5611380145278451,0
P_agarivorans_DSM14585,P_SR451,0.830535,0.6677675033025099,0
P_agarivorans_S816,P_SR436,0.830557,0.6997885835095138,0
P_P111,P_SR415,0.830565,0.6837725381414702,0
P_SR442,P_P111,0.830599,0.6829436038514443,0
P_1131a,P_distincta_LMG14908,0.830603,0.665041783,0
P_AC163,P_P111,0.830607,0.6312594840667678,0
P_EKP108,P_agarivorans_NW4327,0.830608,0.6999325691166555,0
P_2CM37A,P_distincta_22A13,0.830608,0.6844290657439447,0
P_KMM661,P_SG453,0.830613,0.6261419536191145,0
P_distincta_LMG14908,P_1131a,0.830625,0.6458616010854816,0
P_SG438,P_17a,0.830629,0.6731167933655839,0
P_SR415,P_17a,0.830639,0.6666666666666666,0
P_SR437,P_P111,0.830642,0.6777546777546778,0
P_1CM17D,P_distincta_22A13,0.830642,0.6675621222296844,0
P_130,P_AC163,0.830648,0.5799023028611305,0
P_APM04,P_distincta_16SW7,0.830649,0.6984815618221258,0
P_SG433,P_DSM,0.830673,0.6604026845637584,0
P_1131a,P_APM04,0.830679,0.6030640668523677,0
P_agarivorans_S816,P_EB27,0.830712,0.6814658210007047,0
P_1CM17D,P_EKP108,0.830716,0.6890530557421088,0
P_1131a,P_DSM,0.830718,0.6162952646239555,0
P_neustronica_PAMC28425,P_SG437,0.830726,0.550982801,0
P_agarivorans_NW4327,P_SR415,0.830726,0.7019363762102351,0
P_AC163,P_1CM17D,0.830729,0.6525037936267072,0
P_125,P_SG451,0.830732,0.6697183098591549,0
P_130,P_SR437,0.830745,0.6866713189113748,0
P_APM04,P_SR433,0.83075,0.690527838,0
P_APM04,P_SG435,0.830751,0.6890817064352857,0
P_TB25,P_130,0.830769,0.640695915,0
P_SR442,P_agarivorans_NW4327,0.83077,0.6911966987620357,0
P_17a,P_distincta_LMG14908,0.830788,0.6794598436389481,0
P_SG431,P_DSM,0.830791,0.6484322881921281,0
P_17a,P_distincta_KMM3548,0.830792,0.660270078,0
P_DSM,P_distincta_ATCC700518,0.830795,0.6966211358734723,0
P_SR417,P_1131a,0.830797,0.6502331778814124,0
P_SG453,P_125,0.830797,0.6334841628959276,0
P_2CM37A,P_SR442,0.8308,0.6788927335640138,0
P_agarivorans_DSM14585,P_SR442,0.830807,0.6578599735799208,0
P_neustronica_PAMC28425,P_SG411,0.830808,0.5638820638820639,0
P_SG453,P_KMM661,0.83081,0.5733678086619263,0
P_EKP108,P_130,0.830841,0.6709372892784895,0
P_EB27,P_S2893,0.83087,0.6516778523489933,0
P_NBRC102222,P_arctica_NECBIFX2020017,0.830876,0.7014820042342979,0
P_arctica_A3712,P_SG445,0.830877,0.5721551176096631,0
P_SR454,P_SG452,0.83088,0.6480314960629922,0
P_SG435,P_ECSMB14103,0.830882,0.6394001363326517,0
P_SR415,P_P111,0.830886,0.673582296,0
P_SG456,P_KMM661,0.830891,0.5773610180843939,0
P_17a,P_SR436,0.830891,0.6830135039090263,0
P_SG451,P_ECSMB14103,0.830893,0.6659836065573771,0
P_SR432,P_P111,0.830907,0.67373461,0
P_1131a,P_SG431,0.830916,0.6629526462395543,0
P_1CM17D,P_distincta_16SW7,0.83092,0.6682337139019476,0
P_125,P_SG452,0.830921,0.6922535211267605,0
P_TB25,P_2CM41L,0.830928,0.6444780635400907,0
P_SR415,P_2CM37A,0.830943,0.7019363762102351,0
P_2CM37A,P_SR437,0.830943,0.6948096885813149,0
P_agarivorans_NW4327,P_TB25,0.830948,0.6154910096818811,0
P_APM04,P_SG452,0.830951,0.6963123644251626,0
P_TB25,P_KMM661,0.830954,0.5922844175491679,0
P_agarivorans_DSM14585,P_distincta_22A13,0.830962,0.6420079260237781,0
P_distincta_ATCC700518,P_DSM,0.830966,0.6472556894243642,0
P_1CM17D,P_SR415,0.830968,0.6783075889858966,0
P_SR455,P_130,0.831003,0.7145945945945946,0
P_SR451,P_2CM41L,0.831004,0.6753424657534246,0
P_distincta_16SW7,P_P111,0.831035,0.6788079470198676,0
P_130,P_SG456,0.831039,0.6622470341939986,0
P_SR411,P_1131a,0.831043,0.6441136671177267,0
P_distincta_KMM3548,P_S2893,0.831049,0.6571229050279329,0
P_SR455,P_SR454,0.831051,0.6075675675675676,0
P_DSM,P_SG435,0.831067,0.6843997124370956,0
P_SR455,P_2CM37A,0.831068,0.7091891891891892,0
P_130,P_SG433,0.831078,0.7006280530355897,0
P_SR437,P_agarivorans_DSM14585,0.831079,0.6909216909216909,0
P_130,P_SR436,0.831081,0.6936496859734822,0
P_SR455,P_2CM41L,0.831083,0.7362162162162162,0
P_agarivorans_S816,P_SR411,0.831086,0.7089499647639183,0
P_SG434,P_1131a,0.831091,0.6635006784260515,0
P_2CM37A,P_distincta_LMG14908,0.831106,0.6892733564013841,0
P_distincta_16SW7,P_1CM17D,0.831109,0.6788079470198676,0
P_SR437,P_130,0.83111,0.6791406791406791,0
P_NBRC12985,P_SG416,0.831112,0.598458304,0
P_130,P_SR442,0.831119,0.6782972784368457,0
P_2CM37A,P_SG452,0.831126,0.7003460207612456,0
P_SR455,P_1CM17D,0.831151,0.7145945945945946,0
P_agarivorans_S816,P_distincta_16SW7,0.831157,0.6878083157152924,0
P_TB25,P_agarivorans_NW4327,0.831163,0.6694402420574886,0
P_distincta_16SW7,P_S2893,0.831194,0.6602649006622516,0
P_SR451,P_2CM37A,0.831206,0.6938356164383561,0
P_1131a,P_SG451,0.831211,0.6782729805013927,0
P_agarivorans_DSM14585,P_SR437,0.831211,0.6697490092470277,0
P_EKP108,P_S2893,0.831224,0.6695886716115981,0
P_agarivorans_S816,P_SG435,0.831226,0.6990838618745595,0
P_SG433,P_2CM37A,0.831229,0.6778523489932886,0
P_agarivorans_S816,P_SR437,0.831264,0.689922481,0
P_SR415,P_S2893,0.831267,0.681881051,0
P_125,P_SG434,0.831271,0.6950704225352112,0
P_2CM41L,P_SR436,0.831271,0.6864349011588275,0
P_distincta_16SW7,P_2CM41L,0.831274,0.671523179,0
P_SG438,P_S2893,0.831279,0.6890117484450587,0
P_agarivorans_NW4327,P_EKP108,0.831283,0.7081604426002767,0
P_agarivorans_NW4327,P_SG433,0.831287,0.7019363762102351,0
P_125,P_SR455,0.831288,0.447887324,0
P_arctica_NECBIFX2020017,P_espejiana_DSM9414,0.831297,0.6968449931412894,0
P_SR417,P_2CM41L,0.831305,0.6635576282478348,0
P_SR411,P_S2893,0.831306,0.6718538565629228,0
P_2CM37A,P_SG438,0.831313,0.6913494809688582,0
P_agarivorans_S816,P_distincta_22A13,0.831314,0.6758280479210712,0
P_distincta_16SW7,P_agarivorans_S816,0.831316,0.6503311258278146,0
P_distincta_LMG14908,P_2CM41L,0.831319,0.68046133,0
P_130,P_SR415,0.831319,0.6894626657362177,0
P_130,P_distincta_16SW7,0.831327,0.702721563,0
P_agarivorans_NW4327,P_EB27,0.83134,0.6991701244813278,0
P_agarivorans_DSM14585,P_SG431,0.831344,0.6710700132100397,0
P_2CM41L,P_distincta_22A13,0.831345,0.6830265848670757,0
P_P111,P_SR411,0.831358,0.6997226074895978,0
P_SG453,P_2CM37A,0.83136,0.6580478345184227,0
P_SR436,P_130,0.831361,0.6941917424772568,0
P_SR451,P_agarivorans_DSM14585,0.831361,0.6897260273972603,0
P_neustronica_PAMC28425,P_SG436,0.831365,0.5485257985257985,0
P_SR451,P_130,0.831366,0.673972603,0
P_130,P_SG451,0.831369,0.6873691556175855,0
P_DSM,P_SG456,0.831375,0.6887131560028756,0
P_1131a,P_SR417,0.831378,0.669916435,0
P_DSM,P_SG451,0.831387,0.719626168,0
P_P111,P_SG453,0.831389,0.6997226074895978,0
P_1CM17D,P_SG433,0.831391,0.6809939556749496,0
P_1131a,P_AC163,0.831398,0.5584958217270195,0
P_SR432,P_S2893,0.831408,0.6771545827633378,0
P_lipolytica_LMEB39,P_CO302Y,0.831418,0.6505305039787799,0
P_2CM37A,P_distincta_ATCC700518,0.83143,0.6858131487889273,0
P_SR437,P_1CM17D,0.831439,0.693000693,0
P_SR442,P_2CM41L,0.831456,0.6629986244841816,0
P_SR417,P_130,0.831461,0.6548967355096602,0
P_SG451,P_130,0.83147,0.6659836065573771,0
P_APM04,P_SG433,0.83148,0.6898047722342733,0
P_1CM17D,P_SR436,0.83148,0.6675621222296844,0
P_SG451,P_DSM,0.831481,0.6680327868852459,0
P_SR455,P_S2893,0.831485,0.707027027,0
P_SG453,P_1131a,0.831496,0.6231415643180349,0
P_agarivorans_DSM14585,P_SR432,0.831499,0.6723910171730515,0
P_distincta_22A13,P_1CM17D,0.831502,0.6865357643758766,0
P_SR432,P_2CM37A,0.831507,0.6867305061559508,0
P_2CM41L,P_distincta_ATCC700518,0.831508,0.6857532379004772,0
P_SG451,P_1131a,0.831514,0.6543715846994536,0
P_130,P_SG431,0.831514,0.680390789,0
P_2CM41L,P_EKP108,0.831516,0.689161554,0
P_1131a,P_SG452,0.831534,0.6782729805013927,0
P_2CM41L,P_SG451,0.831544,0.6918882072256305,0
P_lipolytica_LMEB39,P_CO133X,0.831549,0.6505305039787799,0
P_SG456,P_APM04,0.83155,0.6423308774279973,0
P_arctica_NECBIFX2020001,P_NBRC102222,0.831555,0.6822493224932249,0
P_SG438,P_2CM37A,0.831559,0.6973047684865239,0
P_130,P_distincta_KMM3548,0.831559,0.6748080949057921,0
P_agarivorans_NW4327,P_distincta_KMM3548,0.831559,0.6604426002766252,0
P_SR451,P_agarivorans_S816,0.831566,0.6698630136986301,0
P_SR415,P_agarivorans_DSM14585,0.831572,0.6922544951590595,0
P_2CM41L,P_distincta_LMG14908,0.831576,0.6884798909338786,0
P_2CM37A,P_SG451,0.831587,0.6851211072664359,0
P_SR442,P_2CM37A,0.831589,0.6753782668500687,0
P_distincta_ATCC700518,P_2CM41L,0.83159,0.6733601070950469,0
P_agarivorans_S816,P_SR435,0.83159,0.6913319238900634,0
P_P111,P_SG435,0.831591,0.6969486823855756,0
P_SR411,P_1CM17D,0.831595,0.6732070365358592,0
P_2CM41L,P_AC163,0.831597,0.5732788002726653,0
P_S3178,P_aliena_SW19,0.831599,0.6340454858718125,0
P_SG456,P_125,0.831622,0.6275954454119224,0
P_17a,P_SR415,0.831622,0.6801705756929638,0
P_DSM,P_SR417,0.831626,0.7117181883537024,0
P_2CM37A,P_SG456,0.831634,0.6754325259515571,0
P_TB25,P_1CM17D,0.831644,0.6732223903177005,0
P_AC163,P_APM04,0.831674,0.625948407,0
P_arctica_A3712,P_translucida_KMM520,0.831674,0.554354736,0
P_SG433,P_APM04,0.831676,0.6463087248322148,0
P_TB25,P_agarivorans_DSM14585,0.831682,0.6717095310136157,0
P_APM04,P_SG456,0.8317,0.6753434562545192,0
P_CO133X,P_donghaensis_HJ51,0.831701,0.6755464480874317,0
P_2CM41L,P_SG433,0.831703,0.6830265848670757,0
P_130,P_EKP108,0.831705,0.685973482,0
P_S2893,P_SR411,0.831715,0.7170487106017192,0
P_espejiana_DSM9414,P_arctica_NECBIFX2020001,0.831719,0.6911274182788526,0
P_SR417,P_P111,0.83173,0.6668887408394404,0
P_APM04,P_SG431,0.831738,0.6861894432393347,0
P_SR455,P_agarivorans_DSM14585,0.831739,0.7178378378378378,0
P_agarivorans_DSM14585,P_SG435,0.83174,0.6591809775429326,0
P_agarivorans_S816,P_SR442,0.831751,0.6913319238900634,0
P_SR437,P_2CM41L,0.831769,0.6770616770616771,0
P_SG456,P_130,0.831773,0.6409912926992632,0
P_2CM37A,P_SG453,0.831774,0.698961938,0
P_SR437,P_2CM37A,0.831781,0.6812196812196812,0
P_17a,P_SR437,0.831781,0.6837242359630419,0
P_arctica_A3712,P_NBRC102222,0.831787,0.6204704386522568,0
P_S2893,P_distincta_LMG14908,0.831788,0.7141833810888252,0
P_2CM41L,P_distincta_16SW7,0.831793,0.6952965235173824,0
P_APM04,P_SG451,0.831794,0.6912509038322487,0
P_distincta_KMM3548,P_agarivorans_NW4327,0.831801,0.6689944134078212,0
P_neustronica_PAMC28425,P_neustronica_SM1927,0.831824,0.5847665847665847,0
P_P111,P_distincta_16SW7,0.831832,0.7149791955617198,0
P_SR436,P_agarivorans_NW4327,0.83184,0.7123862841147656,0
P_SR437,P_agarivorans_S816,0.831841,0.6715176715176715,0
P_SR436,P_2CM41L,0.83185,0.6969909027291813,0
P_SG431,P_2CM37A,0.831853,0.6637758505670447,0
P_distincta_KMM3548,P_2CM37A,0.831857,0.6794692737430168,0
P_SG452,P_agarivorans_DSM14585,0.83186,0.6935153583617747,0
P_SR411,P_agarivorans_S816,0.831864,0.6542625169147497,0
P_SG435,P_2CM41L,0.831878,0.6728016359918201,0
P_NBRC12985,P_aliena_EH1,0.831878,0.6362999299229152,0
P_1CM17D,P_SR442,0.831879,0.6548018804566823,0
P_P111,P_distincta_KMM3548,0.831888,0.6699029126213593,0
P_1CM17D,P_distincta_KMM3548,0.831892,0.6494291470785762,0
P_SG456,P_2CM37A,0.831896,0.6557267247153382,0
P_SR417,P_1CM17D,0.831901,0.6842105263157895,0
P_S3178,P_SG416,0.831908,0.6037215713301172,0
P_distincta_ATCC700518,P_S2893,0.831914,0.6579651941097724,0
P_1CM17D,P_SR437,0.831927,0.6689053055742109,0
P_CO302Y,P_donghaensis_HJ51,0.831934,0.6696245733788396,0
P_SR433,P_P111,0.831937,0.7095890410958904,0
P_agarivorans_NW4327,P_SG438,0.831939,0.6970954356846473,0
P_SR435,P_agarivorans_NW4327,0.831966,0.6905737704918032,0
P_SG437,P_neustronica_PAMC28425,0.831975,0.5361262902246509,0
P_SG453,P_APM04,0.831978,0.6289592760180995,0
P_2CM37A,P_SG434,0.831999,0.701038062,0
P_130,P_SR435,0.832012,0.6852756454989533,0
P_SG453,P_130,0.832016,0.632191338,0
P_SG452,P_130,0.832022,0.6744027303754266,0
P_S2893,P_EKP108,0.832024,0.7148997134670487,0
P_2CM41L,P_SG431,0.832025,0.6700749829584185,0
P_2CM41L,P_SR417,0.832033,0.6823449216087253,0
P_S2893,P_distincta_16SW7,0.832042,0.7127507163323782,0
P_SR411,P_2CM37A,0.832047,0.6847090663058186,0
P_agarivorans_NW4327,P_distincta_ATCC700518,0.83205,0.7019363762102351,0
P_SR417,P_agarivorans_S816,0.832062,0.6588940706195869,0
P_SG433,P_2CM41L,0.832065,0.6557046979865772,0
P_agarivorans_NW4327,P_distincta_LMG14908,0.83207,0.7033195020746889,0
P_P111,P_SG452,0.832086,0.6907073509015257,0
P_SR411,P_P111,0.832094,0.6725304465493911,0
P_espejiana_DSM9414,P_arctica_NECBIFX2020017,0.832106,0.6797865243495663,0
P_SR433,P_agarivorans_NW4327,0.832113,0.6910958904109589,0
P_distincta_LMG14908,P_S2893,0.832115,0.6594301221166893,0
P_SG435,P_P111,0.832123,0.6802999318336742,0
P_SR442,P_agarivorans_DSM14585,0.832129,0.6836313617606602,0
P_S2893,P_SR436,0.832166,0.7156160458452722,0
P_SR437,P_agarivorans_NW4327,0.832166,0.693000693,0
P_arctica_NECBIFX2020001,P_espejiana_DSM9414,0.832167,0.690379404,0
P_S2893,P_SG451,0.832168,0.7184813753581661,0
P_NBRC102222,P_arctica_NECBIFX2020001,0.832171,0.7007762879322512,0
P_distincta_ATCC700518,P_2CM37A,0.832174,0.6633199464524766,0
P_SG435,P_S2893,0.832188,0.6550783912747103,0
P_S2893,P_ECSMB14103,0.83219,0.6353868194842407,0
P_S2893,P_SG453,0.832211,0.7263610315186246,0
P_SR451,P_1CM17D,0.832219,0.6808219178082192,0
P_distincta_16SW7,P_agarivorans_DSM14585,0.83222,0.686092715,0
P_SR435,P_2CM37A,0.832222,0.694672131,0
P_agarivorans_DSM14585,P_SG433,0.832222,0.6532364597093792,0
P_SG452,P_2CM37A,0.832224,0.6853242320819113,0
P_NBRC102222,P_EB27,0.832225,0.7148906139731828,0
P_P111,P_distincta_LMG14908,0.832239,0.7018030513176144,0
P_P111,P_SG431,0.832243,0.6816920943134536,0
P_130,P_SR411,0.832244,0.6894626657362177,0
P_SR436,P_agarivorans_S816,0.832249,0.6766969909027292,0
P_S2893,P_SG456,0.832253,0.7020057306590258,0
P_1131a,P_SG434,0.832258,0.6740947075208914,0
P_S2893,P_SR442,0.832263,0.7091690544412608,0
P_DSM,P_SG433,0.832286,0.6951833213515457,0
P_130,P_distincta_LMG14908,0.832298,0.6866713189113748,0
P_P111,P_SG434,0.832324,0.694868239,0
P_distincta_LMG14908,P_agarivorans_NW4327,0.832324,0.6824966078697422,0
P_SR417,P_agarivorans_DSM14585,0.83233,0.681545636,0
P_agarivorans_DSM14585,P_SR435,0.832334,0.6618229854689565,0
P_SR437,P_S2893,0.832339,0.6770616770616771,0
P_distincta_22A13,P_NBRC102222,0.832345,0.6984572230014026,0
P_SR415,P_1CM17D,0.832368,0.6874135546334716,0
P_SG433,P_S2893,0.832406,0.6610738255033557,0
P_SG438,P_agarivorans_NW4327,0.832418,0.7042156185210781,0
P_2CM41L,P_SR411,0.832419,0.6789366053169734,0
P_1CM17D,P_SR411,0.83242,0.6682337139019476,0
P_SG438,P_agarivorans_S816,0.832424,0.6738078783690394,0
P_130,P_APM04,0.832436,0.619678995,0
P_agarivorans_NW4327,P_SG451,0.832456,0.7040110650069157,0
P_SR432,P_agarivorans_NW4327,0.83246,0.6880984952120383,0
P_agarivorans_DSM14585,P_distincta_LMG14908,0.83246,0.6585204755614267,0
P_SR435,P_P111,0.832461,0.6653005464480874,0
P_SR411,P_130,0.83247,0.6691474966170501,0
P_agarivorans_NW4327,P_SR435,0.832483,0.694329184,0
P_agarivorans_S816,P_SR417,0.832494,0.704721635,0
P_arctica_NECBIFX0059,P_NBRC102222,0.832496,0.675289312,0
P_SR432,P_130,0.832521,0.6641586867305062,0
P_NBRC12985,P_SG444,0.832521,0.6222845129642607,0
P_S2893,P_SR433,0.832522,0.7055873925501432,0
P_SR433,P_1CM17D,0.832529,0.6801369863013699,0
P_2CM32C,P_2CM41L,0.832534,0.6676579925650558,0
P_NBRC12985,P_SG455,0.832535,0.6180798878766643,0
P_SG431,P_S2893,0.832537,0.6664442961974649,0
P_SR433,P_130,0.832551,0.6924657534246575,0
P_130,P_DSM,0.832562,0.6385205861828332,0
P_SR432,P_agarivorans_DSM14585,0.832578,0.6716826265389877,0
P_SR455,P_agarivorans_S816,0.832606,0.7113513513513513,0
P_SG435,P_agarivorans_DSM14585,0.832616,0.6700749829584185,0
P_1CM17D,P_SR417,0.83262,0.6937541974479516,0
P_SG438,P_2CM41L,0.832627,0.6869384934346925,0
P_agarivorans_S816,P_SG431,0.832633,0.6948555320648344,0
P_SR411,P_2CM41L,0.832637,0.6684709066305818,0
P_130,P_SG434,0.832643,0.691556176,0
P_S2893,P_SR437,0.832645,0.7070200573065902,0
P_SG433,P_agarivorans_NW4327,0.832646,0.689261745,0
P_130,P_2CM32C,0.832667,0.630844382,0
P_SR415,P_agarivorans_NW4327,0.832676,0.6977869986168741,0
P_SG456,P_S2893,0.832685,0.6463496316141996,0
P_P111,P_SR417,0.832688,0.6976421636615812,0
P_S2893,P_SG438,0.83269,0.7005730659025788,0
P_lipolytica_CSB02KR,P_M1318928,0.8327,0.6511789181692095,0
P_2CM32C,P_espejiana_DSM9414,0.832715,0.6899628252788104,0
P_SG452,P_2CM41L,0.832716,0.6723549488054608,0
P_S2893,P_SR415,0.832728,0.7027220630372493,0
P_agarivorans_DSM14585,P_SR433,0.832729,0.6651254953764861,0
P_P111,P_SG451,0.832744,0.6934812760055479,0
P_2CM32C,P_1CM17D,0.832765,0.6736059479553903,0
P_distincta_KMM3548,P_2CM41L,0.832765,0.6836592178770949,0
P_SR433,P_2CM41L,0.832772,0.6821917808219178,0
P_agarivorans_DSM14585,P_SG451,0.832773,0.6750330250990753,0
P_agarivorans_DSM14585,P_SG453,0.832777,0.6796565389696169,0
P_agarivorans_NW4327,P_SR455,0.832778,0.458506224,0
P_SG451,P_agarivorans_NW4327,0.832795,0.6987704918032787,0
P_SR435,P_130,0.832797,0.6605191256830601,0
P_SG435,P_1CM17D,0.832801,0.6571233810497614,0
P_SR435,P_2CM41L,0.832809,0.6782786885245902,0
P_SG434,P_P111,0.832816,0.6777476255088195,0
P_SG434,P_2CM37A,0.832817,0.68046133,0
P_distincta_22A13,P_agarivorans_S816,0.832819,0.6521739130434783,0
P_SG455,P_S3178,0.832843,0.6328571428571429,0
P_distincta_LMG14908,P_agarivorans_DSM14585,0.832849,0.6797829036635007,0
P_SR432,P_1CM17D,0.832851,0.6668946648426812,0
P_DSM,P_SG453,0.832854,0.7045291157440691,0
P_SR435,P_1CM17D,0.832864,0.662568306,0
P_2CM37A,P_SR433,0.832883,0.6726643598615917,0
P_SR435,P_S2893,0.832885,0.6659836065573771,0
P_agarivorans_DSM14585,P_ECSMB14103,0.832912,0.5918097754293263,0
P_SG455,P_NBRC12985,0.832937,0.6114285714285714,0
P_S3178,P_SG455,0.832958,0.6119917298414886,0
P_EB27,P_NBRC102222,0.832963,0.6724832214765101,0
P_2CM41L,P_SG452,0.832974,0.6755282890252216,0
P_SG434,P_130,0.833001,0.6621438263229308,0
P_SG434,P_2CM41L,0.833001,0.6763907734056988,0
P_SG452,P_agarivorans_NW4327,0.833012,0.6962457337883959,0
P_130,P_SG435,0.833017,0.6824842986741103,0
P_agarivorans_DSM14585,P_SG452,0.833017,0.667107001,0
P_SG456,P_agarivorans_NW4327,0.833021,0.6637642330877428,0
P_SR417,P_agarivorans_NW4327,0.833041,0.6868754163890739,0
P_agarivorans_S816,P_ECSMB14103,0.833045,0.6434108527131783,0
P_lipolytica_CSB02KR,P_MB47,0.833073,0.702496533,0
P_distincta_KMM3548,P_agarivorans_DSM14585,0.833077,0.6815642458100558,0
P_agarivorans_DSM14585,P_distincta_ATCC700518,0.833081,0.6677675033025099,0
P_agarivorans_DSM14585,P_AC163,0.833083,0.5568031704095112,0
P_CO133X,P_lipolytica_LMEB39,0.833087,0.662568306,0
P_2CM41L,P_SR435,0.83309,0.6768916155419223,0
P_aliena_SW19,P_S3178,0.833093,0.6121212121212121,0
P_SG433,P_agarivorans_DSM14585,0.833112,0.6738255033557047,0
P_agarivorans_S816,P_SG451,0.833121,0.7068357998590556,0
P_SR433,P_agarivorans_S816,0.833124,0.678082192,0
P_2CM37A,P_DSM,0.833128,0.6283737024221453,0
P_agarivorans_NW4327,P_SR433,0.833147,0.6874135546334716,0
P_S2893,P_2CM32C,0.833162,0.6267908309455588,0
P_MB47,P_lipolytica_LMEB39,0.833186,0.6753333333333333,0
P_agarivorans_DSM14585,P_distincta_KMM3548,0.833194,0.6367239101717305,0
P_agarivorans_S816,P_SG434,0.833199,0.7110641296687809,0
P_CO302Y,P_lipolytica_LMEB39,0.833213,0.6607508532423209,0
P_P111,P_ECSMB14103,0.833232,0.6213592233009708,0
P_1CM17D,P_SR435,0.83325,0.661517797,0
P_aliena_EH1,P_S3178,0.833256,0.5852384062704115,0
P_S2893,P_SR417,0.833256,0.7227793696275072,0
P_2CM37A,P_APM04,0.833258,0.6173010380622838,0
P_1CM17D,P_distincta_LMG14908,0.833258,0.6783075889858966,0
P_lipolytica_LMEB39,P_MB47,0.833275,0.6790450928381963,0
P_SG451,P_2CM37A,0.833276,0.6823770491803278,0
P_1CM17D,P_SG434,0.833281,0.6850235057085292,0
P_SG453,P_agarivorans_NW4327,0.833306,0.6593406593406593,0
P_SG445,P_arctica_A3712,0.83331,0.6826254826254826,0
P_agarivorans_NW4327,P_SG456,0.833314,0.6804979253112033,0
P_2CM37A,P_SR455,0.833315,0.44844290657439445,0
P_agarivorans_NW4327,P_ECSMB14103,0.833319,0.6224066390041494,0
P_aliena_SW19,P_NBRC12985,0.833321,0.5838383838383838,0
P_S2893,P_SR455,0.833323,0.46275071633237824,0
P_arctica_A3712,P_espejiana_DSM9414,0.833326,0.6465352828989193,0
P_agarivorans_S816,P_SG452,0.833357,0.6892177589852009,0
P_distincta_LMG14908,P_P111,0.833366,0.6777476255088195,0
P_espejiana_DSM9414,P_arctica_A3712,0.833399,0.6744496330887259,0
P_agarivorans_NW4327,P_2CM32C,0.833404,0.6307053941908713,0
P_distincta_KMM3548,P_1CM17D,0.833415,0.6668994413407822,0
P_lipolytica_CSB02KR,P_MEBiC03607,0.833449,0.688626907,0
P_P111,P_SG433,0.833454,0.6803051317614425,0
P_SG453,P_agarivorans_DSM14585,0.833454,0.6619263089851325,0
P_P111,P_distincta_ATCC700518,0.833454,0.6955617198335645,0
P_APM04,P_SG453,0.833473,0.6919739696312365,0
P_SG431,P_agarivorans_S816,0.833479,0.6404269513008672,0
P_130,P_SR433,0.833524,0.6978367062107467,0
P_SG456,P_agarivorans_DSM14585,0.833528,0.6684527796383122,0
P_distincta_ATCC700518,P_P111,0.83353,0.6680053547523427,0
P_DSM,P_2CM41L,0.833531,0.6520488856937455,0
P_MB47,P_lipolytica_CSB02KR,0.833555,0.67,0
P_DSM,P_130,0.833559,0.6391085549964055,0
P_distincta_KMM3548,P_agarivorans_S816,0.833563,0.630586592,0
P_distincta_ATCC700518,P_agarivorans_S816,0.833565,0.6519410977242303,0
P_2CM41L,P_APM04,0.833584,0.6073619631901841,0
P_TB25,P_agarivorans_S816,0.833584,0.6520423600605144,0
P_arctica_NECBIFX0059,P_espejiana_DSM9414,0.833633,0.6895847515316542,0
P_bablabjr011,P_CO302Y,0.833634,0.60663199,0
